#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
1.634300e+01 1.933225e+00 1.015595e+00 9.276785e+04 7.868620e+00 6.936073e-03 6.397963e-04
1.685253e+01 1.943488e+00 1.016953e+00 9.316227e+04 7.645803e+00 5.614400e-03 6.475449e-04
1.737795e+01 1.953156e+00 1.012005e+00 9.248136e+04 7.069026e+00 2.370000e-03 6.468296e-04
1.791974e+01 1.962773e+00 1.012900e+00 9.214928e+04 7.063933e+00 2.133727e-03 6.195307e-04
1.847843e+01 1.972154e+00 1.012897e+00 9.208695e+04 7.392428e+00 -8.777559e-03 6.490946e-04
1.905454e+01 1.981076e+00 1.011791e+00 9.240466e+04 7.659809e+00 -8.730590e-03 6.130934e-04
1.964861e+01 1.990024e+00 1.016599e+00 9.295638e+04 7.186164e+00 -5.987227e-03 6.517172e-04
2.026120e+01 1.998716e+00 1.009828e+00 9.181451e+04 7.192530e+00 -6.513178e-03 6.339550e-04
2.089288e+01 2.006922e+00 1.003625e+00 9.106621e+04 7.560496e+00 -9.395540e-03 6.502867e-04
2.154427e+01 2.015069e+00 1.004467e+00 9.104652e+04 7.523572e+00 -1.591426e-02 6.877184e-04
2.221596e+01 2.023106e+00 1.006430e+00 9.111139e+04 7.579595e+00 -1.769388e-02 6.765127e-04
2.290859e+01 2.030725e+00 1.005887e+00 9.092284e+04 7.439538e+00 -2.075815e-02 6.837845e-04
2.362282e+01 2.038259e+00 1.006988e+00 9.092666e+04 7.680181e+00 -1.838320e-02 6.463528e-04
2.435931e+01 2.045424e+00 1.006530e+00 9.120454e+04 7.532485e+00 -1.367170e-02 6.524324e-04
2.511877e+01 2.052273e+00 1.004794e+00 9.094630e+04 7.798592e+00 -7.161677e-03 6.570816e-04
2.590190e+01 2.059375e+00 1.006553e+00 9.107507e+04 7.705646e+00 -1.090574e-02 7.181168e-04
2.670945e+01 2.065723e+00 1.010746e+00 9.132235e+04 7.904271e+00 -5.879104e-03 6.983280e-04
2.754218e+01 2.072051e+00 1.004711e+00 9.091148e+04 7.583415e+00 1.502514e-03 6.768703e-04
2.840087e+01 2.078395e+00 1.001341e+00 9.013780e+04 7.267651e+00 5.571485e-03 6.798506e-04
2.928633e+01 2.084134e+00 1.006372e+00 9.054338e+04 7.821510e+00 1.359344e-03 7.091761e-04
3.019939e+01 2.089889e+00 1.009709e+00 9.092519e+04 8.023955e+00 9.012222e-04 6.810427e-04
3.114093e+01 2.095731e+00 1.010673e+00 9.150343e+04 8.035415e+00 -1.978338e-03 6.746054e-04
3.211182e+01 2.101279e+00 1.011988e+00 9.157412e+04 7.649623e+00 3.272772e-03 7.051229e-04
