#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
2.716420e+02 9.141132e-01 2.618616e+00 1.005644e+00 1.592582e+06 1.267281e+02 -5.639887e-02 4.606247e-04
2.786101e+02 9.141132e-01 2.573777e+00 1.007010e+00 1.617921e+06 1.286889e+02 1.980507e-02 4.620552e-04
2.857569e+02 9.141132e-01 2.527303e+00 1.014275e+00 1.646074e+06 1.309845e+02 -2.786922e-02 4.431009e-04
2.930871e+02 9.141132e-01 2.478370e+00 1.000151e+00 1.682632e+06 1.339524e+02 -4.719424e-02 4.432201e-04
3.006053e+02 9.141132e-01 2.441493e+00 9.871975e-01 1.705946e+06 1.356649e+02 -1.589835e-03 4.637241e-04
3.083163e+02 9.141132e-01 2.402683e+00 1.025589e+00 1.769303e+06 1.407732e+02 5.785584e-03 4.584789e-04
3.162252e+02 9.141132e-01 2.353586e+00 1.023090e+00 1.865251e+06 1.483973e+02 -4.895020e-02 4.421473e-04
3.243369e+02 9.141132e-01 2.311007e+00 9.637040e-01 1.734524e+06 1.380243e+02 -8.179963e-03 4.388094e-04
3.326567e+02 9.141132e-01 2.279928e+00 9.754813e-01 1.852716e+06 1.473342e+02 4.151189e-02 4.277229e-04
3.411899e+02 9.141132e-01 2.231958e+00 9.833970e-01 1.955766e+06 1.556523e+02 -3.321832e-02 4.351139e-04
3.499420e+02 9.141132e-01 2.188525e+00 1.000434e+00 2.012791e+06 1.600691e+02 7.966137e-02 4.440546e-04
3.589186e+02 9.141132e-01 2.151788e+00 1.024024e+00 2.183796e+06 1.736992e+02 -8.696616e-03 4.848242e-04
3.681255e+02 9.141132e-01 2.124627e+00 1.028455e+00 2.223626e+06 1.768517e+02 5.814552e-03 4.663467e-04
3.775686e+02 9.141132e-01 2.096013e+00 1.016683e+00 2.199896e+06 1.750602e+02 -5.168855e-02 4.235506e-04
3.872539e+02 9.141132e-01 2.046189e+00 9.642916e-01 2.040126e+06 1.623508e+02 -3.396982e-02 4.675388e-04
3.971876e+02 9.141132e-01 2.009210e+00 9.835588e-01 2.247508e+06 1.788685e+02 3.504550e-02 4.495382e-04
4.073762e+02 9.141132e-01 1.978066e+00 9.898803e-01 2.408731e+06 1.918123e+02 -2.913421e-02 4.354715e-04
4.178260e+02 9.141132e-01 1.923165e+00 1.028808e+00 2.615351e+06 2.081135e+02 -4.022008e-02 4.489422e-04
4.285440e+02 9.141132e-01 1.908334e+00 1.056217e+00 2.777146e+06 2.209758e+02 -4.598755e-02 4.885197e-04
4.395369e+02 9.141132e-01 1.846844e+00 1.019432e+00 2.608758e+06 2.075953e+02 -6.559509e-02 4.714727e-04
4.508118e+02 9.141132e-01 1.829853e+00 9.661560e-01 2.451386e+06 1.950979e+02 -5.887538e-02 4.332066e-04
4.623759e+02 9.141132e-01 1.805977e+00 1.042640e+00 2.978587e+06 2.370320e+02 2.521992e-02 4.593134e-04
4.742366e+02 9.141132e-01 1.762017e+00 9.934735e-01 2.737985e+06 2.179398e+02 -5.706459e-02 4.330873e-04
4.864016e+02 9.141132e-01 1.724860e+00 9.701180e-01 2.786962e+06 2.217308e+02 6.490767e-02 4.532337e-04
4.988787e+02 9.141132e-01 1.693434e+00 9.457552e-01 2.625428e+06 2.089208e+02 1.723015e-02 4.096031e-04
5.116758e+02 9.141132e-01 1.646317e+00 9.848654e-01 2.911583e+06 2.316672e+02 4.236174e-02 4.087687e-04
5.248011e+02 9.141132e-01 1.628141e+00 9.923733e-01 3.057672e+06 2.433129e+02 -4.830503e-02 4.414320e-04
5.382632e+02 9.141132e-01 1.599699e+00 1.019546e+00 3.145930e+06 2.503654e+02 -7.773697e-02 4.323721e-04
5.520706e+02 9.141132e-01 1.550568e+00 9.764598e-01 3.201395e+06 2.547058e+02 1.135933e-02 4.167557e-04
5.662322e+02 9.141132e-01 1.521799e+00 9.406670e-01 3.019757e+06 2.403061e+02 8.120060e-03 4.534721e-04
5.807570e+02 9.141132e-01 1.523090e+00 9.768244e-01 3.229904e+06 2.570193e+02 -2.834904e-02 4.444122e-04
5.956544e+02 9.141132e-01 1.510156e+00 1.004179e+00 3.417168e+06 2.719334e+02 -3.374881e-02 4.453659e-04
6.109340e+02 9.141132e-01 1.480586e+00 9.702877e-01 3.184636e+06 2.534039e+02 -5.117804e-02 4.723072e-04
6.266055e+02 9.141132e-01 1.438958e+00 9.594961e-01 3.311134e+06 2.635135e+02 1.492183e-01 4.358292e-04
6.426790e+02 9.141132e-01 1.429047e+00 9.532655e-01 3.627989e+06 2.886784e+02 1.550316e-01 4.255772e-04
6.591649e+02 9.141132e-01 1.379529e+00 1.000777e+00 3.961906e+06 3.152242e+02 2.318418e-02 4.285574e-04
6.760735e+02 9.141132e-01 1.360324e+00 1.066250e+00 4.313982e+06 3.433131e+02 -8.385128e-02 4.261732e-04
