#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
3.937502e-02 4.818000e+00 4.028000e+00 2.556829e+00 7.324734e+00 1.952927e+00 1.071905e+10 1.301530e+04 1.164663e+02 -8.682609e-04
3.965002e-02 4.818000e+00 4.028000e+00 2.558011e+00 7.325283e+00 1.941481e+00 9.838730e+09 1.190345e+04 1.263601e+02 -8.423328e-04
3.992502e-02 4.818000e+00 4.028000e+00 2.557341e+00 7.325387e+00 1.937668e+00 1.035140e+10 1.259205e+04 1.200655e+02 -9.077787e-04
4.020002e-02 4.818000e+00 4.028000e+00 2.556337e+00 7.325489e+00 1.947200e+00 1.113261e+10 1.359391e+04 1.114146e+02 -9.840727e-04
4.047503e-02 4.818000e+00 4.028000e+00 2.556672e+00 7.325535e+00 1.951020e+00 1.092400e+10 1.336241e+04 1.126688e+02 -9.713173e-04
4.075003e-02 4.818000e+00 4.028000e+00 2.555530e+00 7.325579e+00 1.926226e+00 1.188159e+10 1.469819e+04 1.023477e+02 -1.029849e-03
4.102503e-02 4.818000e+00 4.028000e+00 2.555924e+00 7.325633e+00 1.899532e+00 1.171343e+10 1.450149e+04 1.019153e+02 -1.043379e-03
4.130003e-02 4.818000e+00 4.028000e+00 2.555451e+00 7.325676e+00 1.874740e+00 1.222639e+10 1.525101e+04 9.578172e+01 -1.066685e-03
4.157503e-02 4.818000e+00 4.028000e+00 2.554408e+00 7.325750e+00 1.846122e+00 1.322991e+10 1.659158e+04 8.657114e+01 -1.061320e-03
4.185003e-02 4.818000e+00 4.028000e+00 2.553108e+00 7.325854e+00 1.809886e+00 1.459099e+10 1.837093e+04 7.577983e+01 -1.049578e-03
4.212503e-02 4.818000e+00 4.028000e+00 2.551829e+00 7.325919e+00 1.725969e+00 1.630144e+10 2.063496e+04 6.368271e+01 -9.868741e-04
4.240003e-02 4.818000e+00 4.028000e+00 2.550028e+00 7.325960e+00 1.546700e+00 1.952737e+10 2.482178e+04 4.662806e+01 -9.822845e-04
4.267503e-02 4.818000e+00 4.028000e+00 2.550235e+00 7.326077e+00 1.289239e+00 2.298945e+10 2.933076e+04 3.142358e+01 -1.053572e-03
