#./underdamped_3d --dev=3 --amp=3.3 --omega=4.04 --force=0.1 --gam=0.08 --Dg=5e-06 --block=1024 --paths=65536 --periods=1000000 --trans=999000 --samples=10 --spp=100 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.075:100:0 --domainy=a:3.3:3.3:1:0 --domainz=w:4.04:4.04:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-faw-D5e-06-g0.08-a3.3-w4.04-part0.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.199999e-01 3.300000e+00 4.040000e+00 1.899177e-01 1.909359e+00 1.310052e+00 4.388771e+06 1.243092e+00 5.796909e-03 7.652044e-04
1.207499e-01 3.300000e+00 4.040000e+00 1.917239e-01 1.910840e+00 9.781789e-01 4.413304e+06 1.630242e+00 -1.435697e-03 7.514954e-04
1.214999e-01 3.300000e+00 4.040000e+00 1.930248e-01 1.912156e+00 7.825946e-01 4.409461e+06 1.353707e+00 1.115441e-03 7.590055e-04
1.222499e-01 3.300000e+00 4.040000e+00 1.941545e-01 1.913689e+00 1.321281e+00 4.411476e+06 1.274696e+00 1.171553e-02 7.666349e-04
1.229999e-01 3.300000e+00 4.040000e+00 1.950590e-01 1.914654e+00 6.587540e-01 4.405372e+06 1.530162e+00 1.831889e-03 7.528067e-04
1.237499e-01 3.300000e+00 4.040000e+00 1.959666e-01 1.916043e+00 7.550981e-01 4.395298e+06 1.506459e+00 -7.338643e-03 7.432699e-04
1.244999e-01 3.300000e+00 4.040000e+00 1.967650e-01 1.916725e+00 6.072810e-01 4.392508e+06 1.451152e+00 -2.025306e-03 7.637739e-04
1.252499e-01 3.300000e+00 4.040000e+00 1.978588e-01 1.917785e+00 8.618279e-01 4.427754e+06 8.954479e-01 -2.115965e-05 7.622242e-04
1.259999e-01 3.300000e+00 4.040000e+00 1.987696e-01 1.918969e+00 9.342691e-01 4.405994e+06 1.345806e+00 -6.759524e-03 7.616282e-04
1.267499e-01 3.300000e+00 4.040000e+00 1.999243e-01 1.920038e+00 1.212550e+00 4.403545e+06 1.395845e+00 -4.575014e-03 7.592440e-04
1.274999e-01 3.300000e+00 4.040000e+00 2.010651e-01 1.921246e+00 8.007438e-01 4.418535e+06 1.551232e+00 3.592730e-03 7.481575e-04
1.282499e-01 3.300000e+00 4.040000e+00 2.024818e-01 1.922432e+00 1.382254e+00 4.386576e+06 1.437984e+00 -8.792400e-03 7.580519e-04
1.289999e-01 3.300000e+00 4.040000e+00 2.039727e-01 1.923827e+00 1.090584e+00 4.399431e+06 1.962084e+00 -4.005253e-03 7.721186e-04
1.297499e-01 3.300000e+00 4.040000e+00 2.046967e-01 1.924584e+00 5.166860e-01 4.440216e+06 1.477489e+00 5.120039e-03 7.753372e-04
1.304999e-01 3.300000e+00 4.040000e+00 2.059896e-01 1.925977e+00 8.170133e-01 4.413658e+06 1.798797e+00 -7.293761e-03 7.580519e-04
1.312499e-01 3.300000e+00 4.040000e+00 2.067203e-01 1.926445e+00 1.179069e+00 4.346330e+06 1.440618e+00 -7.153749e-04 7.613897e-04
1.319999e-01 3.300000e+00 4.040000e+00 2.076131e-01 1.927447e+00 8.684553e-01 4.372962e+06 1.493291e+00 -5.430579e-03 7.693768e-04
1.327499e-01 3.300000e+00 4.040000e+00 2.080026e-01 1.928017e+00 1.060069e+00 4.329398e+06 1.287865e+00 3.847957e-03 7.765293e-04
1.334999e-01 3.300000e+00 4.040000e+00 2.088649e-01 1.928708e+00 1.249765e+00 4.333711e+06 1.377410e+00 -5.584896e-03 7.642508e-04
1.342499e-01 3.300000e+00 4.040000e+00 2.090426e-01 1.929146e+00 6.025298e-01 4.377016e+06 1.669747e+00 -6.309330e-03 7.610321e-04
1.349999e-01 3.300000e+00 4.040000e+00 2.098241e-01 1.930292e+00 1.128794e+00 4.295084e+06 9.823591e-01 -1.423836e-03 7.548332e-04
1.357499e-01 3.300000e+00 4.040000e+00 2.105723e-01 1.931492e+00 8.989627e-01 4.293606e+06 1.548598e+00 -4.425764e-03 7.647276e-04
1.364999e-01 3.300000e+00 4.040000e+00 2.108647e-01 1.932239e+00 9.294372e-01 4.304814e+06 1.340538e+00 -4.733384e-03 7.627010e-04
1.372499e-01 3.300000e+00 4.040000e+00 2.122454e-01 1.933966e+00 8.865644e-01 4.318560e+06 1.361608e+00 4.765272e-03 7.555485e-04
1.380000e-01 3.300000e+00 4.040000e+00 2.133557e-01 1.934906e+00 9.417139e-01 4.330018e+06 1.540697e+00 1.156950e-02 7.563829e-04
1.387500e-01 3.300000e+00 4.040000e+00 2.145894e-01 1.936363e+00 1.038093e+00 4.341602e+06 1.477489e+00 -5.930066e-04 7.688999e-04
1.395000e-01 3.300000e+00 4.040000e+00 2.156610e-01 1.937414e+00 1.338393e+00 4.315202e+06 7.453287e-01 7.593393e-03 7.691383e-04
1.402500e-01 3.300000e+00 4.040000e+00 2.173029e-01 1.938736e+00 1.239214e+00 4.343038e+06 1.019230e+00 -1.433969e-03 7.673502e-04
1.410000e-01 3.300000e+00 4.040000e+00 2.184305e-01 1.939543e+00 9.532806e-01 4.366460e+06 1.111409e+00 9.548426e-03 7.731915e-04
1.417500e-01 3.300000e+00 4.040000e+00 2.195269e-01 1.940195e+00 7.358720e-01 4.391824e+06 1.443251e+00 -7.830501e-03 7.663965e-04
1.425000e-01 3.300000e+00 4.040000e+00 2.212381e-01 1.941308e+00 1.227812e+00 4.359820e+06 1.069270e+00 6.739378e-03 7.666349e-04
1.432500e-01 3.300000e+00 4.040000e+00 2.219559e-01 1.941841e+00 6.721146e-01 4.347293e+06 7.901011e-01 -1.047850e-03 7.506609e-04
1.440000e-01 3.300000e+00 4.040000e+00 2.223941e-01 1.941930e+00 1.398427e+00 4.417299e+06 1.414281e+00 1.579523e-04 7.630587e-04
1.447500e-01 3.300000e+00 4.040000e+00 2.233427e-01 1.942451e+00 9.189038e-01 4.371216e+06 1.443251e+00 -8.323193e-04 7.786751e-04
1.455000e-01 3.300000e+00 4.040000e+00 2.245022e-01 1.943760e+00 1.251818e+00 4.365606e+06 8.585765e-01 -1.884937e-03 7.512569e-04
1.462500e-01 3.300000e+00 4.040000e+00 2.251201e-01 1.944687e+00 7.368538e-01 4.402587e+06 7.137247e-01 1.348019e-03 7.531643e-04
1.470000e-01 3.300000e+00 4.040000e+00 2.265763e-01 1.945553e+00 1.344213e+00 4.424851e+06 2.067431e+00 1.365423e-02 7.660389e-04
1.477500e-01 3.300000e+00 4.040000e+00 2.268782e-01 1.946513e+00 1.157259e+00 4.389275e+06 2.088500e+00 2.974510e-03 7.731915e-04
1.485000e-01 3.300000e+00 4.040000e+00 2.281789e-01 1.947785e+00 7.997923e-01 4.357610e+06 1.801430e+00 -1.546568e-02 7.683039e-04
1.492500e-01 3.300000e+00 4.040000e+00 2.284065e-01 1.947587e+00 7.864334e-01 4.336074e+06 1.672381e+00 1.929045e-03 7.561445e-04

